# timestamp , source voltage , measured current , status , source status 
1686668894.610764 -2.810000e+01 -1.360890e-10 264 128 
1686668894.887686 -2.810000e+01 -1.421315e-10 8 128 
1686668894.949546 -2.810000e+01 -7.652744e-11 8 128 
1686668895.011415 -2.810000e+01 -8.593923e-11 8 128 
1686668896.601199 -3.010000e+01 -1.534794e-10 264 128 
1686668896.878125 -3.010000e+01 -7.693389e-11 8 128 
1686668896.939999 -3.010000e+01 -1.201957e-10 8 128 
1686668897.001868 -3.010000e+01 -1.498480e-10 8 128 
1686668898.591611 -3.210000e+01 -7.040673e-11 264 128 
1686668898.868516 -3.210000e+01 -1.219666e-10 8 128 
1686668898.930370 -3.210000e+01 -1.547542e-10 8 128 
1686668898.992235 -3.210000e+01 -1.361104e-10 8 128 
1686668900.016551 -3.410000e+01 -1.021095e-10 264 128 
1686668900.078419 -3.410000e+01 -1.705644e-10 8 128 
1686668900.140285 -3.410000e+01 -1.556193e-10 8 128 
1686668900.202138 -3.410000e+01 -8.631088e-11 8 128 
1686668901.226451 -3.610000e+01 -1.953104e-10 264 128 
1686668901.288321 -3.610000e+01 -1.675800e-10 8 128 
1686668901.350186 -3.610000e+01 -1.584120e-10 8 128 
1686668901.412038 -3.610000e+01 -1.456849e-10 8 128 
1686668902.436344 -3.810000e+01 -1.522517e-10 264 128 
1686668902.498212 -3.810000e+01 -1.661690e-10 8 128 
1686668902.560075 -3.810000e+01 -1.390543e-10 8 128 
1686668902.621938 -3.810000e+01 -1.658266e-10 8 128 
1686668903.646233 -4.010000e+01 -2.084091e-10 264 128 
1686668903.708098 -4.010000e+01 -1.375446e-10 8 128 
1686668903.769962 -4.010000e+01 -1.733863e-10 8 128 
1686668903.831817 -4.010000e+01 -1.771718e-10 8 128 
1686668904.856128 -4.210000e+01 -1.467765e-10 264 128 
1686668904.917993 -4.210000e+01 -1.717083e-10 8 128 
1686668904.979856 -4.210000e+01 -1.613617e-10 8 128 
1686668905.041712 -4.210000e+01 -1.906945e-10 8 128 
1686668906.066002 -4.410000e+01 -1.248291e-10 264 128 
1686668906.127870 -4.410000e+01 -1.153476e-10 8 128 
1686668906.189731 -4.410000e+01 -2.022139e-10 8 128 
1686668906.251594 -4.410000e+01 -1.374169e-10 8 128 
