# timestamp , source voltage , measured current , status , source status 
1687263968.365187 -4.600000e+01 -1.428318e-10 264 128 
1687263968.427045 -4.600000e+01 -1.317713e-10 8 128 
1687263968.488891 -4.600000e+01 -1.116416e-10 8 128 
1687263968.550739 -4.600000e+01 -1.639603e-10 8 128 
1687263969.575059 -4.800000e+01 -1.425531e-10 264 128 
1687263969.636910 -4.800000e+01 -1.549027e-10 8 128 
1687263969.698750 -4.800000e+01 -1.440918e-10 8 128 
1687263969.760600 -4.800000e+01 -7.629983e-11 8 128 
1687263970.784916 -5.000000e+01 -1.574457e-10 264 128 
1687263970.846759 -5.000000e+01 -1.545254e-10 8 128 
1687263970.908609 -5.000000e+01 -1.491837e-10 8 128 
1687263970.970460 -5.000000e+01 -1.611152e-10 8 128 
1687263971.994762 -5.200000e+01 -1.664221e-10 264 128 
1687263972.056615 -5.200000e+01 -1.626770e-10 8 128 
1687263972.118461 -5.200000e+01 -1.667240e-10 8 128 
1687263972.180322 -5.200000e+01 -1.379895e-10 8 128 
1687263973.204622 -5.400000e+01 -2.227006e-10 264 128 
1687263973.266467 -5.400000e+01 -1.889091e-10 8 128 
1687263973.328322 -5.400000e+01 -1.880962e-10 8 128 
1687263973.390167 -5.400000e+01 -1.815180e-10 8 128 
1687263974.414454 -5.600000e+01 -2.036623e-10 264 128 
1687263974.476298 -5.600000e+01 -1.827605e-10 8 128 
1687263974.538153 -5.600000e+01 -1.658822e-10 8 128 
1687263974.600006 -5.600000e+01 -1.761414e-10 8 128 
1687263975.624315 -5.800000e+01 -1.911039e-10 264 128 
1687263975.686171 -5.800000e+01 -1.598090e-10 8 128 
1687263975.748030 -5.800000e+01 -1.438712e-10 8 128 
1687263975.809877 -5.800000e+01 -1.846184e-10 8 128 
1687263976.834164 -6.000000e+01 -1.668750e-10 264 128 
1687263976.896011 -6.000000e+01 -2.036972e-10 8 128 
1687263976.957855 -6.000000e+01 -1.666137e-10 8 128 
1687263977.019717 -6.000000e+01 -1.603316e-10 8 128 
1687263978.044019 -6.200000e+01 -1.885202e-10 264 128 
1687263978.105863 -6.200000e+01 -1.723443e-10 8 128 
1687263978.167715 -6.200000e+01 -2.086847e-10 8 128 
1687263978.229557 -6.200000e+01 -2.199310e-10 8 128 
