# timestamp , source voltage , measured current , status , source status 
1683920536.514494 -3.410000e+01 2.077641e-09 264 128 
1683920536.791388 -3.410000e+01 -8.886675e-11 8 128 
1683920536.853241 -3.410000e+01 -1.123241e-10 8 128 
1683920536.915092 -3.410000e+01 -7.655749e-11 8 128 
1683920537.939398 -3.610000e+01 -1.253998e-10 264 128 
1683920538.001247 -3.610000e+01 -1.462559e-10 8 128 
1683920538.063092 -3.610000e+01 -1.014431e-10 8 128 
1683920538.124931 -3.610000e+01 -6.540948e-11 8 128 
1683920539.149228 -3.810000e+01 -1.034057e-10 264 128 
1683920539.211083 -3.810000e+01 -1.184091e-10 8 128 
1683920539.272939 -3.810000e+01 -6.803967e-11 8 128 
1683920539.334790 -3.810000e+01 -8.698547e-11 8 128 
1683920540.359072 -4.010000e+01 -1.265088e-10 264 128 
1683920540.420930 -4.010000e+01 -6.646617e-11 8 128 
1683920540.482778 -4.010000e+01 -1.224037e-10 8 128 
1683920540.544628 -4.010000e+01 -1.597378e-10 8 128 
1683920541.568933 -4.210000e+01 -9.444080e-11 264 128 
1683920541.630773 -4.210000e+01 -1.054669e-10 8 128 
1683920541.692613 -4.210000e+01 -1.277920e-10 8 128 
1683920541.754463 -4.210000e+01 -1.211089e-10 8 128 
1683920542.778755 -4.410000e+01 -9.783743e-11 264 128 
1683920542.840599 -4.410000e+01 -1.607134e-10 8 128 
1683920542.902445 -4.410000e+01 -1.548608e-10 8 128 
1683920542.964287 -4.410000e+01 -1.056469e-10 8 128 
1683920543.988579 -4.610000e+01 -1.666707e-10 264 128 
1683920544.050424 -4.610000e+01 -1.460062e-10 8 128 
1683920544.112263 -4.610000e+01 -1.218231e-10 8 128 
1683920544.174102 -4.610000e+01 -1.188154e-10 8 128 
1683920545.198382 -4.810000e+01 -1.296616e-10 264 128 
1683920545.260231 -4.810000e+01 -1.372563e-10 8 128 
1683920545.322072 -4.810000e+01 -1.294410e-10 8 128 
1683920545.383914 -4.810000e+01 -1.650855e-10 8 128 
1683920546.408201 -5.010000e+01 -1.314847e-10 264 128 
1683920546.470047 -5.010000e+01 -1.190768e-10 8 128 
1683920546.531901 -5.010000e+01 -1.630534e-10 8 128 
1683920546.593753 -5.010000e+01 -1.552905e-10 8 128 
